player_name,position,recent_team,targets,receptions,receiving_yards,receiving_tds,avg_depth_per_target,yac_per_reception,catch_rate,target_share,air_yards_share,wopr,yards_per_target,tds_per_target
K.Walker,RB,SEA,53,46,299.0,1,-0.968181818181818,7.7229437229437226,0.8613636363636363,0.13670089900000001,-0.02985342281818182,0.18415394636363638,5.6415094339622645,0.018867924528301886
K.Williams,RB,LAR,45,38,197.0,3,-0.21523809523809526,6.544444444444445,0.8787301587301587,0.09441007606666667,-0.014682211026666668,0.13133756459999998,4.377777777777778,0.06666666666666667
L.Humphrey,WR,DEN,45,31,293.0,1,7.8184523809523805,6.43939393939394,0.6154761904761905,0.09982023100000001,0.09186175728571429,0.21403357857142855,6.511111111111111,0.022222222222222223
L.Krull,TE,DEN,24,20,154.0,0,3.9393939393939394,3.1333333333333337,0.8409090909090909,0.07179621090909091,0.05185143089090909,0.14399031636363635,6.416666666666667,0.0
L.McCaffrey,WR,WAS,25,18,168.0,0,6.602564102564103,5.287878787878788,0.7051282051282051,0.06515017046153847,0.05686698823076923,0.1375321463076923,6.72,0.0
L.McConkey,WR,LAC,126,91,1346.0,8,10.389145658263304,5.357679738562091,0.7385854341736694,0.2569050588235294,0.3157953664705882,0.6064143529411765,10.682539682539682,0.06349206349206349
L.Schoonmaker,TE,DAL,36,27,241.0,1,4.743333333333334,3.2333333333333334,0.7183333333333334,0.0901881779,0.06838722033,0.1831533211,6.694444444444445,0.027777777777777776
M.Alie-Cox,TE,IND,22,12,147.0,1,10.826388888888888,5.0,0.38888888888888884,0.07026002091666667,0.05876069850000001,0.14652251958333332,6.681818181818182,0.045454545454545456
M.Andrews,TE,BAL,79,62,761.0,11,10.03095238095238,4.2441176470588236,0.7515037593984962,0.15691810589473684,0.18342200068421052,0.36377255789473684,9.632911392405063,0.13924050632911392
M.Brown,WR,KC,28,14,141.0,0,13.274285714285714,4.8125,0.42595238095238097,0.1700331592,0.295531372,0.461921712,5.035714285714286,0.0
M.Evans,WR,TB,117,81,1096.0,12,11.707787397787397,3.0541534391534393,0.6818205868205868,0.261178364,0.4063817026666667,0.6762347426666667,9.367521367521368,0.10256410256410256
M.Gesicki,TE,CIN,83,65,665.0,2,7.257986111111111,2.6145238095238095,0.8039930555555556,0.131745835,0.1453702367,0.299377915625,8.012048192771084,0.024096385542168676
M.Harrison,WR,ARI,116,62,885.0,8,12.83270944741533,2.6177083333333333,0.5204354469060352,0.22580167294117648,0.42665208976470587,0.6373589629411764,7.629310344827586,0.06896551724137931
M.Hollins,WR,BUF,58,36,482.0,6,12.58421052631579,3.327450980392157,0.6140350877192983,0.10485609115789474,0.16507625678947369,0.27283751947368423,8.310344827586206,0.10344827586206896
M.Mayer,TE,LV,32,21,156.0,0,6.540404040404041,3.2892857142857137,0.601010101010101,0.08140537027272728,0.06916525054545454,0.17052372818181818,4.875,0.0
M.Mims,WR,DEN,56,41,515.0,6,8.691666666666666,11.303333333333335,0.6833333333333333,0.10585103311764706,0.09424307594117647,0.22474669976470588,9.196428571428571,0.10714285714285714
M.Nabers,WR,NYG,170,109,1204.0,7,9.400565175565175,4.257460317460318,0.645965885965886,0.35704067333333334,0.4651511426666667,0.8611667946666667,7.08235294117647,0.041176470588235294
M.Pittman,WR,IND,111,69,808.0,3,11.335639880952382,3.3229166666666665,0.6041666666666666,0.252405634375,0.25706563625,0.55855438625,7.2792792792792795,0.02702702702702703
M.Sanders,RB,CAR,30,24,148.0,1,1.417857142857143,5.722222222222222,0.7666666666666666,0.09716064199999999,-0.0100388387,0.1387137719,4.933333333333334,0.03333333333333333
M.Tipton,WR,NO,26,14,99.0,0,9.524691358024691,2.0714285714285716,0.5648148148148148,0.08930764033333333,0.13108088266666665,0.22571807500000002,3.8076923076923075,0.0
M.Valdes-Scantling,WR,NO,35,17,385.0,4,17.586309523809526,8.476190476190476,0.5498511904761905,0.142600170875,0.30720344912499997,0.42894267125,11.0,0.11428571428571428
M.Washington,WR,MIA,36,26,223.0,0,6.533333333333332,3.9333333333333327,0.6681818181818181,0.10242283345454545,0.09309888627272728,0.2188034711818182,6.194444444444445,0.0
M.Williams,WR,NYJ,21,12,166.0,0,14.81904761904762,2.111111111111111,0.5785714285714285,0.07921853814285715,0.17239843714285713,0.23950671285714287,7.904761904761905,0.0
M.Wilson,WR,ARI,71,47,548.0,4,11.186805555555555,3.1366666666666663,0.6259424603174604,0.1449004228125,0.246060343125,0.38959287125,7.71830985915493,0.056338028169014086
N.Agholor,WR,BAL,31,15,256.0,2,12.627777777777776,7.736111111111111,0.5455555555555556,0.07663963326666666,0.1190132176,0.19826869973333333,8.258064516129032,0.06451612903225806
N.Brown,WR,WAS,56,35,453.0,1,11.339610389610389,2.5166666666666666,0.691991341991342,0.1739183372727273,0.2782471930909091,0.45565053818181817,8.089285714285714,0.017857142857142856
N.Collins,WR,HOU,115,80,1209.0,8,12.267290249433106,5.7210034013605435,0.7122088229231086,0.24859857621428572,0.3488257621428571,0.617075897142857,10.513043478260869,0.06956521739130435
N.Fant,TE,SEA,64,48,500.0,1,5.3831632653061225,5.626190476190476,0.7603741496598639,0.14544789035714284,0.10083215978571428,0.28875434357142854,7.8125,0.015625
N.Gray,TE,KC,53,44,452.0,5,5.063888888888888,4.735294117647059,0.8425925925925926,0.09054740794444444,0.07623688448888889,0.18918692944444446,8.528301886792454,0.09433962264150944
N.Harris,RB,PIT,51,39,324.0,0,-1.6395833333333334,9.820238095238096,0.709375,0.111934793625,-0.0251908360625,0.1502686040625,6.352941176470588,0.0
N.Vannett,TE,TEN,20,17,135.0,3,1.2291666666666667,5.95,0.7916666666666666,0.053382884250000005,0.006841452683333333,0.08486334108333334,6.75,0.15
N.Westbrook-Ikhine,WR,TEN,60,32,497.0,9,11.393589743589745,3.9000000000000004,0.5522893772893773,0.1538769353846154,0.20352158953846156,0.37328051384615385,8.283333333333333,0.15
O.Zaccheaus,WR,WAS,74,52,551.0,3,6.066512345679012,5.69264705882353,0.683179012345679,0.13313694527777778,0.11138981677777776,0.27767828633333336,7.445945945945946,0.04054054054054054
P.Freiermuth,TE,PIT,82,68,668.0,7,5.753553391053391,4.314814814814815,0.8642797017797018,0.16862451238888887,0.13700112666666667,0.34883755666666666,8.146341463414634,0.08536585365853659
P.Nacua,WR,LAR,129,90,1131.0,3,8.313621207851977,6.858577533577533,0.6988588334742182,0.3259500304615385,0.30641128507692306,0.7034129338461538,8.767441860465116,0.023255813953488372
P.Strong,RB,CLE,22,14,104.0,0,0.2518518518518519,9.0,0.6407407407407407,0.06869578577777777,0.003588729611111111,0.10555578877777777,4.7272727272727275,0.0
P.Washington,WR,JAX,51,32,390.0,3,9.215277777777779,3.272727272727273,0.6458333333333334,0.12779670641666666,0.17142194,0.3116904128333333,7.647058823529412,0.058823529411764705
Q.Johnston,WR,LAC,96,55,711.0,8,10.818452380952381,5.691941391941392,0.5750744047619047,0.20604987375,0.262687561975,0.492956098125,7.40625,0.08333333333333333
R.Bateman,WR,BAL,79,51,846.0,11,14.056018518518519,3.82962962962963,0.6958333333333333,0.1668100842222222,0.27988969894444443,0.4461379116666666,10.708860759493671,0.13924050632911392
R.Doubs,WR,GB,74,48,614.0,4,13.11641156462585,2.675595238095238,0.6660327767470625,0.18757571371428572,0.2870298962142857,0.4822845,8.297297297297296,0.05405405405405406
R.Dowdle,RB,DAL,49,39,249.0,3,-0.29333333333333333,7.685555555555555,0.8422222222222222,0.08399516506666667,-0.0036725469,0.12342196433333334,5.081632653061225,0.061224489795918366
R.Johnson,RB,CHI,20,16,104.0,0,1.476190476190476,5.921428571428572,0.8047619047619047,0.09166795500000001,-0.0149298363,0.12705105,5.2,0.0
R.McCloud,WR,ATL,87,62,686.0,1,6.483948731007555,5.215686274509803,0.7300356506238859,0.1629947193529412,0.1410971206882353,0.3432600631764706,7.885057471264368,0.011494252873563218
R.Miller,WR,TB,20,12,128.0,2,8.129166666666666,6.291666666666667,0.7208333333333333,0.072500300125,0.1105987836,0.186169598,6.4,0.1
R.Mostert,RB,MIA,23,19,161.0,0,0.1166666666666667,7.4,0.85,0.0696687917,0.00689068095,0.1093266584,7.0,0.0
R.Odunze,WR,CHI,101,54,734.0,3,13.337611408199644,4.657843137254902,0.5539343009931246,0.189128158,0.3260296041176471,0.5119129488235294,7.267326732673268,0.0297029702970297
R.Pearsall,WR,SF,46,31,400.0,3,12.833333333333334,3.1927083333333335,0.5566666666666666,0.14103304649999998,0.2067748495,0.356291958,8.695652173913043,0.06521739130434782
R.Rice,WR,KC,29,24,288.0,2,5.595238095238095,8.442857142857143,0.8227513227513228,0.32769726666666665,0.37337602333333336,0.75290911,9.931034482758621,0.06896551724137931
R.Shaheed,WR,NO,41,20,349.0,3,18.218722943722945,6.65,0.4857623857623858,0.24390123,0.500014065,0.71586169,8.512195121951219,0.07317073170731707
R.Stevenson,RB,NE,41,33,168.0,1,-1.505952380952381,8.580555555555556,0.7761904761904762,0.09772808678571429,-0.0116204108,0.13845784107142858,4.097560975609756,0.024390243902439025
R.White,RB,TB,59,53,407.0,6,-2.376116071428571,9.819642857142856,0.9207589285714286,0.113289849375,-0.042153719625,0.1404271703125,6.898305084745763,0.1016949152542373
R.Woods,WR,HOU,34,22,225.0,0,9.025641025641026,3.375,0.6923076923076923,0.079859757,0.08513863584615386,0.17938667815384615,6.617647058823529,0.0
S.Barkley,RB,PHI,58,46,353.0,2,1.809642857142857,7.680555555555555,0.7620238095238095,0.1298728326,0.015513629680000002,0.20566879254999998,6.086206896551724,0.034482758620689655
S.Diggs,WR,HOU,64,47,496.0,3,8.589781746031747,4.03125,0.7415674603174603,0.24408211375,0.29353275624999997,0.5715960975,7.75,0.046875
S.LaPorta,TE,DET,90,66,777.0,8,7.4145658263305325,6.4406162464986,0.7485994397759104,0.17540848064705883,0.17228499611764705,0.38371221588235294,8.633333333333333,0.08888888888888889
S.Perine,RB,KC,38,29,339.0,1,0.21228070175438596,13.142156862745097,0.7657894736842106,0.059994807105263157,0.0029240757736842104,0.0920390644736842,8.921052631578947,0.02631578947368421
S.Shepard,WR,TB,51,32,334.0,1,11.031135531135531,2.174358974358974,0.6437728937728937,0.11713310953846154,0.17111993953846155,0.29548362215384616,6.549019607843137,0.0196078431372549
T.Atwell,WR,LAR,63,43,580.0,0,13.320486111111112,2.189583333333333,0.7151041666666667,0.13193174475,0.2049476376875,0.3413609648125,9.206349206349206,0.0
T.Boyd,WR,TEN,57,39,390.0,0,7.365476190476191,5.076190476190476,0.6964285714285714,0.13461401571428572,0.12909267510714287,0.2922859007142857,6.842105263157895,0.0
T.Conklin,TE,NYJ,72,51,449.0,4,4.300620039682539,4.718229166666667,0.6686011904761905,0.12494341975,0.094906035225,0.2538493509375,6.236111111111111,0.05555555555555555
T.Dell,WR,HOU,81,51,667.0,3,12.769104308390023,3.056043956043956,0.627891156462585,0.1831886992857143,0.2753610257142857,0.4675357657142857,8.234567901234568,0.037037037037037035
T.Etienne,RB,JAX,52,39,254.0,0,0.005555555555555565,8.380952380952381,0.7115873015873017,0.1104937276,0.0007908197866666661,0.16629416219999998,4.884615384615385,0.0
T.Franklin,WR,DEN,56,30,317.0,3,12.889215686274511,5.2,0.5362745098039216,0.10896855529411764,0.18464339576470587,0.29270320994117643,5.660714285714286,0.05357142857142857
T.Higbee,TE,LAR,27,20,178.0,3,3.2495238095238093,5.9799999999999995,0.7161904761904762,0.16139729,0.081827595,0.29937524400000004,6.592592592592593,0.1111111111111111
T.Higgins,WR,CIN,109,73,911.0,10,9.724861943611943,3.2337542087542084,0.6586753524253525,0.26100531499999996,0.34545983583333334,0.63332986,8.357798165137615,0.09174311926605505
T.Hill,TE,NO,31,23,187.0,0,3.2795918367346935,6.332142857142857,0.7591836734693878,0.15601398942857145,0.06886058471428572,0.2822233848571429,6.032258064516129,0.0
T.Hill,WR,MIA,122,81,959.0,6,11.5781045751634,3.364239028944912,0.6534313725490195,0.21664380411764705,0.39688958705882355,0.6027884223529413,7.860655737704918,0.04918032786885246
T.Hockenson,TE,MIN,67,46,519.0,1,8.063023088023089,3.2305194805194803,0.6891774891774891,0.1761991759090909,0.174080013,0.3861547636363636,7.746268656716418,0.014925373134328358
T.Hudson,TE,CIN,23,19,154.0,1,6.521164021164021,5.875,0.7989417989417988,0.06455315566666667,0.04084915922222222,0.12542414500000001,6.695652173913044,0.043478260869565216
T.Johnson,RB,BUF,29,22,318.0,4,6.935416666666667,8.01388888888889,0.6666666666666666,0.06377958775,0.06033464865625,0.137903634375,10.96551724137931,0.13793103448275862
T.Johnson,TE,NYG,43,29,331.0,1,6.305,5.76,0.7,0.1349739036,0.1361290952,0.29775121169999996,7.6976744186046515,0.023255813953488372
T.Johnson,WR,LAR,41,26,291.0,1,6.004761904761906,5.657407407407407,0.6021645021645021,0.11552550454545454,0.09594028881818181,0.24044646,7.097560975609756,0.024390243902439025
T.Kelce,TE,KC,151,110,998.0,4,6.777693870457028,3.648955722639933,0.7021647942700574,0.2323790894736842,0.2468834639473684,0.5213870526315789,6.6092715231788075,0.026490066225165563
T.Kraft,TE,GB,75,55,733.0,7,5.547795414462081,8.967647058823529,0.7312169312169312,0.15103335472222224,0.08639877202222222,0.28702916888888885,9.773333333333333,0.09333333333333334
T.Lockett,WR,SEA,74,49,600.0,2,11.176353874883286,2.7604166666666665,0.6786881419234361,0.13258796835294118,0.2003582865882353,0.3391327505882353,8.108108108108109,0.02702702702702703
T.McBride,TE,ARI,147,111,1146.0,2,6.4788780663780665,4.33139880952381,0.758815836940837,0.286449061875,0.26641583,0.61616467375,7.795918367346939,0.013605442176870748
T.McLaurin,WR,WAS,140,96,1323.0,16,12.593392857142856,4.672202380952381,0.6785119047619047,0.2314527665,0.38079403,0.613734967,9.45,0.11428571428571428
T.Palmer,WR,TB,22,12,172.0,1,14.658333333333335,2.6904761904761902,0.4833333333333333,0.059117475499999995,0.1355066258,0.18353085,7.818181818181818,0.045454545454545456
T.Patrick,WR,DET,48,34,416.0,3,11.36547619047619,5.782051282051281,0.7015873015873015,0.09595579280000001,0.16090418653333333,0.25656662133333336,8.666666666666666,0.0625
T.Pollard,RB,TEN,57,41,238.0,0,-0.18333333333333332,5.742857142857143,0.7630952380952382,0.1390522517857143,-0.008390770085714285,0.20270483678571427,4.175438596491228,0.0
T.Spears,RB,TEN,35,30,224.0,1,-1.0285714285714285,6.866666666666667,0.8523809523809524,0.119109812,-0.0190991272,0.1652953275,6.4,0.02857142857142857
T.Tracy,RB,NYG,53,38,284.0,1,-0.3145833333333333,7.058333333333334,0.7552083333333334,0.09801423575,0.00545309968125,0.15083852275,5.3584905660377355,0.018867924528301886
T.Tremble,TE,CAR,32,23,234.0,2,5.45,4.8566666666666665,0.7208333333333333,0.0982370021,0.0779273975,0.20190468,7.3125,0.0625
T.Tucker,WR,LV,81,47,539.0,3,13.52875816993464,4.742261904761905,0.6026143790849673,0.1377357794117647,0.24057896811764704,0.3750089417647059,6.654320987654321,0.037037037037037035
V.Jefferson,WR,PIT,42,26,313.0,3,11.719791666666666,3.974358974358974,0.571875,0.1004469430625,0.1435568255625,0.2511601935,7.4523809523809526,0.07142857142857142
W.Dissly,TE,LAC,69,52,497.0,2,4.32303841991342,7.142777777777778,0.748430735930736,0.1508612215,0.08268449428125,0.284170980625,7.202898550724638,0.028985507246376812
W.Robinson,WR,NYG,140,93,699.0,3,4.485258042610984,3.7150878533231473,0.7033783210253799,0.25093455176470586,0.17293317308235295,0.4974550535294117,4.992857142857143,0.02142857142857143
X.Hutchinson,WR,HOU,33,17,203.0,0,10.015625,2.8181818181818183,0.5520833333333334,0.068080958625,0.07689153825,0.155945509375,6.151515151515151,0.0
X.Legette,WR,CAR,84,49,497.0,4,11.325185185185184,2.5844444444444443,0.6321164021164021,0.18531771073333334,0.23798427753333332,0.4445655596,5.916666666666667,0.047619047619047616
X.Worthy,WR,KC,119,78,925.0,9,10.005211893369788,7.198214285714286,0.6219545074808233,0.19139164263157896,0.2630720494210526,0.4712378894736842,7.773109243697479,0.07563025210084033
Z.Charbonnet,RB,SEA,52,42,308.0,1,-1.2822222222222224,8.070793650793652,0.8233333333333334,0.10635504533333333,-0.0236203042,0.14299835246666665,5.923076923076923,0.019230769230769232
Z.Ertz,TE,WAS,116,84,809.0,8,7.170451839826839,2.633030303030303,0.7694074675324675,0.1837291628,0.18596093415,0.40576639449999996,6.974137931034483,0.06896551724137931
Z.Flowers,WR,BAL,116,74,1059.0,4,9.20593328240387,7.2595238095238095,0.6424751718869366,0.25424854588235296,0.2705467523529412,0.5707555441176471,9.129310344827585,0.034482758620689655
Z.Moss,RB,CIN,27,23,187.0,1,-0.5625,9.0375,0.8854166666666667,0.105090542375,-0.002011507799999999,0.15622776,6.925925925925926,0.037037037037037035
