player_name,position,team,week,opponent,targets,receptions,receiving_yards,receiving_tds,target_share,opponent_defense_rank,opponent_targets_allowed_rank,matchup_favorability
J.Jennings,WR,SF,12,GB,7,5,40.0,0,0.26923078,10.0,13.0,Difficult
J.Jennings,WR,SF,13,BUF,5,3,56.0,0,0.29411766,22.0,16.0,Favorable
J.Jennings,WR,SF,14,CHI,8,7,90.0,2,0.30769232,15.0,3.0,Difficult
J.Jennings,WR,SF,15,LA,9,2,31.0,0,0.29032257,16.0,12.0,Difficult
J.Jennings,WR,SF,16,MIA,6,4,51.0,0,0.16216215,9.0,19.0,Difficult
J.Jennings,WR,SF,17,DET,10,7,67.0,0,0.2777778,30.0,30.0,Favorable
J.Jennings,WR,SF,18,ARI,10,7,52.0,0,0.23809524,11.0,9.0,Difficult
B.Aiyuk,WR,SF,1,NYJ,5,2,28.0,0,0.1724138,4.0,6.0,Difficult
B.Aiyuk,WR,SF,2,MIN,5,4,43.0,0,0.1388889,29.0,32.0,Favorable
B.Aiyuk,WR,SF,3,LA,10,5,48.0,0,0.33333334,16.0,12.0,Difficult
B.Aiyuk,WR,SF,4,NE,5,2,48.0,0,0.1923077,7.0,11.0,Difficult
B.Aiyuk,WR,SF,5,ARI,12,8,147.0,0,0.375,11.0,9.0,Difficult
B.Aiyuk,WR,SF,6,SEA,4,2,37.0,0,0.14814815,14.0,20.0,Difficult
B.Aiyuk,WR,SF,7,KC,6,2,23.0,0,0.19354838,17.0,17.0,Favorable
L.Shenault,WR,SEA,1,DEN,1,1,0.0,0,0.04,25.0,28.0,Favorable
L.Shenault,WR,SEA,2,NE,1,1,6.0,0,0.023255814,7.0,11.0,Difficult
L.Shenault,WR,SEA,3,MIA,1,1,2.0,0,0.030303031,9.0,19.0,Difficult
L.Shenault,WR,SEA,4,DET,1,1,18.0,0,0.018867925,30.0,30.0,Favorable
L.Shenault,WR,SEA,8,BUF,1,1,10.0,0,0.037037037,22.0,16.0,Favorable
D.Mooney,WR,ATL,1,PIT,3,1,15.0,0,0.13043478,24.0,23.0,Favorable
D.Mooney,WR,ATL,2,PHI,7,3,88.0,1,0.2413793,3.0,25.0,Difficult
D.Mooney,WR,ATL,3,KC,8,8,66.0,0,0.2962963,17.0,17.0,Favorable
D.Mooney,WR,ATL,4,NO,6,3,56.0,0,0.1764706,27.0,27.0,Favorable
D.Mooney,WR,ATL,5,TB,16,9,105.0,2,0.2962963,31.0,31.0,Favorable
D.Mooney,WR,ATL,6,CAR,5,3,38.0,0,0.1724138,21.0,9.0,Favorable
D.Mooney,WR,ATL,7,SEA,8,5,46.0,0,0.22222222,14.0,20.0,Difficult
D.Mooney,WR,ATL,8,TB,6,4,86.0,1,0.21428572,31.0,31.0,Favorable
D.Mooney,WR,ATL,9,DAL,9,5,88.0,1,0.375,23.0,7.0,Favorable
D.Mooney,WR,ATL,10,NO,9,5,96.0,0,0.24324325,27.0,27.0,Favorable
D.Mooney,WR,ATL,11,DEN,4,2,27.0,0,0.13793103,25.0,28.0,Favorable
D.Mooney,WR,ATL,13,LAC,6,3,20.0,0,0.15789473,8.0,21.0,Difficult
D.Mooney,WR,ATL,14,MIN,7,6,142.0,0,0.1891892,29.0,32.0,Favorable
D.Mooney,WR,ATL,15,LV,1,0,0.0,0,0.0625,18.0,18.0,Favorable
D.Mooney,WR,ATL,16,NYG,6,5,82.0,0,0.23076923,12.0,5.0,Difficult
D.Mooney,WR,ATL,17,WAS,5,2,37.0,0,0.14285715,5.0,2.0,Difficult
J.Jefferson,WR,MIN,1,NYG,6,4,59.0,1,0.26086956,12.0,5.0,Difficult
J.Jefferson,WR,MIN,2,SF,7,4,133.0,1,0.29166666,2.0,8.0,Difficult
J.Jefferson,WR,MIN,3,HOU,8,6,81.0,1,0.32,6.0,15.0,Difficult
J.Jefferson,WR,MIN,4,GB,8,6,85.0,1,0.2962963,10.0,13.0,Difficult
J.Jefferson,WR,MIN,5,NYJ,14,6,92.0,0,0.5,4.0,6.0,Difficult
J.Jefferson,WR,MIN,7,DET,8,7,81.0,1,0.30769232,30.0,30.0,Favorable
J.Jefferson,WR,MIN,8,LA,9,8,115.0,0,0.39130434,16.0,12.0,Difficult
J.Jefferson,WR,MIN,9,IND,9,7,137.0,0,0.27272728,26.0,14.0,Favorable
J.Jefferson,WR,MIN,10,JAX,9,5,48.0,0,0.24324325,32.0,26.0,Favorable
J.Jefferson,WR,MIN,11,TEN,8,6,81.0,0,0.26666668,1.0,1.0,Difficult
J.Jefferson,WR,MIN,12,CHI,5,2,27.0,0,0.15625,15.0,3.0,Difficult
J.Jefferson,WR,MIN,13,ARI,9,7,99.0,0,0.3,11.0,9.0,Difficult
J.Jefferson,WR,MIN,14,ATL,7,7,132.0,2,0.25,19.0,24.0,Favorable
J.Jefferson,WR,MIN,15,CHI,14,7,73.0,1,0.3783784,15.0,3.0,Difficult
J.Jefferson,WR,MIN,16,SEA,13,10,144.0,2,0.37142858,14.0,20.0,Difficult
J.Jefferson,WR,MIN,17,GB,11,8,92.0,0,0.2682927,10.0,13.0,Difficult
J.Jefferson,WR,MIN,18,DET,9,3,54.0,0,0.23684211,30.0,30.0,Favorable
J.Jefferson,WR,MIN,19,LA,8,5,58.0,0,0.2,16.0,12.0,Difficult
D.Duvernay,WR,JAX,3,BUF,1,1,-1.0,0,0.022727273,22.0,16.0,Favorable
D.Duvernay,WR,JAX,11,DET,2,0,0.0,0,0.071428575,30.0,30.0,Favorable
D.Duvernay,WR,JAX,13,HOU,4,2,23.0,0,0.0952381,6.0,15.0,Difficult
D.Duvernay,WR,JAX,14,TEN,3,3,8.0,0,0.1,1.0,1.0,Difficult
D.Duvernay,WR,JAX,15,NYJ,4,3,42.0,0,0.093023255,4.0,6.0,Difficult
D.Duvernay,WR,JAX,16,LV,1,1,3.0,0,0.028571429,18.0,18.0,Favorable
D.Duvernay,WR,JAX,17,TEN,1,1,4.0,0,0.04761905,1.0,1.0,Difficult
K.Osborn,WR,NE,1,CIN,6,3,21.0,0,0.26086956,20.0,22.0,Favorable
K.Osborn,WR,NE,2,SEA,2,1,7.0,0,0.083333336,14.0,20.0,Difficult
K.Osborn,WR,NE,4,SF,5,1,3.0,0,0.15625,2.0,8.0,Difficult
K.Osborn,WR,NE,7,JAX,3,2,26.0,1,0.083333336,32.0,26.0,Favorable
K.Osborn,WR,NE,8,NYJ,1,0,0.0,0,0.03448276,4.0,6.0,Difficult
K.Osborn,WR,NE,10,CHI,1,0,0.0,0,0.04347826,15.0,3.0,Difficult
C.Lamb,WR,DAL,1,CLE,10,5,61.0,0,0.32258064,13.0,4.0,Difficult
C.Lamb,WR,DAL,2,NO,7,4,90.0,1,0.17073171,27.0,27.0,Favorable
C.Lamb,WR,DAL,3,BAL,7,4,67.0,0,0.14,28.0,29.0,Favorable
C.Lamb,WR,DAL,4,NYG,8,7,98.0,1,0.30769232,12.0,5.0,Difficult
C.Lamb,WR,DAL,5,PIT,9,5,62.0,0,0.2195122,24.0,23.0,Favorable
C.Lamb,WR,DAL,6,DET,14,7,89.0,0,0.3255814,30.0,30.0,Favorable
C.Lamb,WR,DAL,8,SF,17,13,146.0,2,0.45945945,2.0,8.0,Difficult
C.Lamb,WR,DAL,9,ATL,12,8,47.0,0,0.25,19.0,24.0,Favorable
C.Lamb,WR,DAL,10,PHI,10,6,21.0,0,0.3448276,3.0,25.0,Difficult
C.Lamb,WR,DAL,11,HOU,12,8,93.0,0,0.22222222,6.0,15.0,Difficult
C.Lamb,WR,DAL,12,WAS,12,10,67.0,0,0.375,5.0,2.0,Difficult
C.Lamb,WR,DAL,13,NYG,6,2,39.0,0,0.16666667,12.0,5.0,Difficult
C.Lamb,WR,DAL,14,CIN,7,6,93.0,1,0.22580644,20.0,22.0,Favorable
C.Lamb,WR,DAL,15,CAR,13,9,116.0,1,0.4642857,21.0,9.0,Favorable
C.Lamb,WR,DAL,16,TB,8,7,105.0,0,0.24242425,31.0,31.0,Favorable
J.Reagor,WR,LAC,7,ARI,1,1,41.0,0,0.027027028,11.0,9.0,Difficult
J.Reagor,WR,LAC,8,NO,2,2,35.0,0,0.06666667,27.0,27.0,Favorable
J.Reagor,WR,LAC,9,CLE,2,1,0.0,0,0.07692308,13.0,4.0,Difficult
J.Reagor,WR,LAC,10,TEN,1,0,0.0,0,0.055555556,1.0,1.0,Difficult
J.Reagor,WR,LAC,11,CIN,1,0,0.0,0,0.030303031,20.0,22.0,Favorable
J.Reagor,WR,LAC,12,BAL,4,2,20.0,0,0.11111111,28.0,29.0,Favorable
J.Reagor,WR,LAC,14,KC,1,1,4.0,0,0.03448276,17.0,17.0,Favorable
J.Jeudy,WR,CLE,1,DAL,8,3,25.0,1,0.18604651,23.0,7.0,Favorable
J.Jeudy,WR,CLE,2,JAX,6,5,73.0,0,0.18181819,32.0,26.0,Favorable
J.Jeudy,WR,CLE,3,NYG,7,4,27.0,0,0.2,12.0,5.0,Difficult
J.Jeudy,WR,CLE,4,LV,9,6,72.0,0,0.28125,18.0,18.0,Favorable
J.Jeudy,WR,CLE,5,WAS,3,1,16.0,0,0.10714286,5.0,2.0,Difficult
J.Jeudy,WR,CLE,6,PHI,3,1,35.0,0,0.13043478,3.0,25.0,Difficult
J.Jeudy,WR,CLE,7,CIN,6,1,18.0,0,0.125,20.0,22.0,Favorable
J.Jeudy,WR,CLE,8,BAL,8,5,79.0,0,0.19512194,28.0,29.0,Favorable
J.Jeudy,WR,CLE,9,LAC,11,7,73.0,0,0.23913044,8.0,21.0,Difficult
J.Jeudy,WR,CLE,11,NO,11,6,142.0,1,0.24444444,27.0,27.0,Favorable
J.Jeudy,WR,CLE,12,PIT,6,6,85.0,0,0.22222222,24.0,23.0,Favorable
J.Jeudy,WR,CLE,13,DEN,13,9,235.0,1,0.22807017,25.0,28.0,Favorable
J.Jeudy,WR,CLE,14,PIT,6,5,64.0,1,0.16216215,24.0,23.0,Favorable
J.Jeudy,WR,CLE,15,KC,14,11,108.0,0,0.4375,17.0,17.0,Favorable
J.Jeudy,WR,CLE,16,CIN,3,2,20.0,0,0.09677419,20.0,22.0,Favorable
J.Jeudy,WR,CLE,17,MIA,18,12,94.0,0,0.41860464,9.0,19.0,Difficult
J.Jeudy,WR,CLE,18,BAL,13,6,63.0,0,0.3939394,28.0,29.0,Favorable
T.Higgins,WR,CIN,3,WAS,6,3,39.0,0,0.15789473,5.0,2.0,Difficult
T.Higgins,WR,CIN,4,CAR,10,6,60.0,0,0.33333334,21.0,9.0,Favorable
T.Higgins,WR,CIN,5,BAL,14,9,83.0,2,0.35897437,28.0,29.0,Favorable
T.Higgins,WR,CIN,6,NYG,7,7,77.0,0,0.3043478,12.0,5.0,Difficult
T.Higgins,WR,CIN,7,CLE,8,4,82.0,1,0.33333334,13.0,4.0,Difficult
T.Higgins,WR,CIN,11,LAC,13,9,148.0,1,0.2826087,8.0,21.0,Difficult
T.Higgins,WR,CIN,13,PIT,10,5,69.0,1,0.27027026,24.0,23.0,Favorable
T.Higgins,WR,CIN,14,DAL,5,2,23.0,0,0.11627907,23.0,7.0,Favorable
T.Higgins,WR,CIN,15,TEN,8,5,88.0,1,0.22857143,1.0,1.0,Difficult
T.Higgins,WR,CIN,16,CLE,11,8,58.0,1,0.39285713,13.0,4.0,Difficult
T.Higgins,WR,CIN,17,DEN,12,11,131.0,3,0.24489796,25.0,28.0,Favorable
T.Higgins,WR,CIN,18,PIT,5,4,53.0,0,0.10869565,24.0,23.0,Favorable
V.Jefferson,WR,PIT,1,ATL,2,1,1.0,0,0.09090909,19.0,24.0,Favorable
V.Jefferson,WR,PIT,2,DEN,3,2,14.0,0,0.16666667,25.0,28.0,Favorable
V.Jefferson,WR,PIT,4,IND,3,2,21.0,0,0.09375,26.0,14.0,Favorable
V.Jefferson,WR,PIT,5,DAL,5,3,26.0,0,0.1923077,23.0,7.0,Favorable
V.Jefferson,WR,PIT,7,NYJ,3,2,15.0,1,0.11111111,4.0,6.0,Difficult
V.Jefferson,WR,PIT,8,NYG,5,4,62.0,0,0.18518518,12.0,5.0,Difficult
V.Jefferson,WR,PIT,10,WAS,2,0,0.0,0,0.07692308,5.0,2.0,Difficult
V.Jefferson,WR,PIT,11,BAL,1,0,0.0,0,0.03125,28.0,29.0,Favorable
V.Jefferson,WR,PIT,12,CLE,2,2,39.0,0,0.08,13.0,4.0,Difficult
V.Jefferson,WR,PIT,13,CIN,3,1,43.0,0,0.083333336,20.0,22.0,Favorable
V.Jefferson,WR,PIT,14,CLE,1,1,10.0,1,0.041666668,13.0,4.0,Difficult
V.Jefferson,WR,PIT,15,PHI,2,1,0.0,0,0.0952381,3.0,25.0,Difficult
V.Jefferson,WR,PIT,16,BAL,3,2,27.0,0,0.115384616,28.0,29.0,Favorable
V.Jefferson,WR,PIT,17,KC,1,0,0.0,0,0.028571429,17.0,17.0,Favorable
V.Jefferson,WR,PIT,18,CIN,4,3,18.0,0,0.13793103,20.0,22.0,Favorable
V.Jefferson,WR,PIT,19,BAL,2,2,37.0,1,0.07692308,28.0,29.0,Favorable
T.Johnson,WR,LAR,1,DET,7,5,79.0,0,0.14583333,30.0,30.0,Favorable
T.Johnson,WR,LAR,2,ARI,3,2,20.0,0,0.11111111,11.0,9.0,Difficult
T.Johnson,WR,LAR,3,SF,4,3,20.0,0,0.17391305,2.0,8.0,Difficult
T.Johnson,WR,LAR,4,CHI,1,0,0.0,0,0.03448276,15.0,3.0,Difficult
T.Johnson,WR,LAR,7,LV,7,4,57.0,0,0.3181818,18.0,18.0,Favorable
T.Johnson,WR,LAR,8,MIN,1,1,6.0,0,0.029411765,29.0,32.0,Favorable
T.Johnson,WR,LAR,9,SEA,5,3,38.0,0,0.11904762,14.0,20.0,Difficult
T.Johnson,WR,LAR,10,MIA,4,3,25.0,0,0.09090909,9.0,19.0,Difficult
T.Johnson,WR,LAR,12,PHI,1,1,11.0,0,0.029411765,3.0,25.0,Difficult
T.Johnson,WR,LAR,13,NO,1,0,0.0,0,0.04347826,27.0,27.0,Favorable
T.Johnson,WR,LAR,18,SEA,7,4,35.0,1,0.175,14.0,20.0,Difficult
C.Blair,WR,ATL,16,NYG,1,1,17.0,0,0.03846154,12.0,5.0,Difficult
C.Blair,WR,ATL,17,WAS,1,0,0.0,0,0.028571429,5.0,2.0,Difficult
T.Jones,WR,JAX,8,GB,2,1,20.0,0,0.06666667,10.0,13.0,Difficult
T.Jones,WR,JAX,9,PHI,2,1,10.0,0,0.06666667,3.0,25.0,Difficult
T.Jones,WR,JAX,17,TEN,1,1,11.0,0,0.04761905,1.0,1.0,Difficult
D.Turner,WR,LV,1,LAC,1,1,9.0,0,0.03125,8.0,21.0,Difficult
D.Turner,WR,LV,4,CLE,1,0,0.0,0,0.041666668,13.0,4.0,Difficult
D.Turner,WR,LV,5,DEN,4,1,12.0,0,0.11111111,25.0,28.0,Favorable
D.Turner,WR,LV,6,PIT,4,2,37.0,0,0.10810811,24.0,23.0,Favorable
D.Turner,WR,LV,7,LA,7,2,13.0,0,0.2,16.0,12.0,Difficult
D.Turner,WR,LV,8,KC,4,4,28.0,1,0.14814815,17.0,17.0,Favorable
D.Turner,WR,LV,11,MIA,3,3,29.0,0,0.07692308,9.0,19.0,Difficult
D.Turner,WR,LV,12,DEN,4,2,5.0,0,0.08695652,25.0,28.0,Favorable
D.Turner,WR,LV,13,KC,1,1,25.0,0,0.029411765,17.0,17.0,Favorable
R.Bateman,WR,BAL,1,KC,5,2,53.0,0,0.125,17.0,17.0,Favorable
R.Bateman,WR,BAL,2,LV,4,3,40.0,0,0.12903225,18.0,18.0,Favorable
R.Bateman,WR,BAL,3,DAL,4,3,28.0,1,0.26666668,23.0,7.0,Favorable
R.Bateman,WR,BAL,4,BUF,1,1,23.0,0,0.055555556,22.0,16.0,Favorable
R.Bateman,WR,BAL,5,CIN,8,4,58.0,1,0.19512194,20.0,22.0,Favorable
R.Bateman,WR,BAL,6,WAS,4,4,71.0,0,0.16,5.0,2.0,Difficult
R.Bateman,WR,BAL,7,TB,4,4,121.0,1,0.1904762,31.0,31.0,Favorable
R.Bateman,WR,BAL,8,CLE,5,1,28.0,0,0.14285715,13.0,4.0,Difficult
R.Bateman,WR,BAL,9,DEN,4,3,25.0,0,0.21052632,25.0,28.0,Favorable
R.Bateman,WR,BAL,10,CIN,8,6,54.0,1,0.25,20.0,22.0,Favorable
R.Bateman,WR,BAL,11,PIT,5,2,30.0,0,0.16129032,24.0,23.0,Favorable
R.Bateman,WR,BAL,12,LAC,3,2,43.0,1,0.14285715,8.0,21.0,Difficult
R.Bateman,WR,BAL,15,NYG,5,3,80.0,2,0.20833333,12.0,5.0,Difficult
R.Bateman,WR,BAL,16,PIT,3,1,14.0,1,0.13043478,24.0,23.0,Favorable
R.Bateman,WR,BAL,17,HOU,1,1,12.0,0,0.0625,6.0,15.0,Difficult
R.Bateman,WR,BAL,18,CLE,8,5,76.0,1,0.26666668,13.0,4.0,Difficult
R.Bateman,WR,BAL,19,PIT,2,2,24.0,1,0.10526316,24.0,23.0,Favorable
R.Bateman,WR,BAL,20,BUF,5,4,66.0,1,0.2,22.0,16.0,Favorable
N.Collins,WR,HOU,1,IND,8,6,117.0,0,0.2580645,26.0,14.0,Favorable
N.Collins,WR,HOU,2,CHI,10,8,135.0,1,0.29411766,15.0,3.0,Difficult
N.Collins,WR,HOU,3,MIN,10,4,86.0,0,0.23255815,29.0,32.0,Favorable
N.Collins,WR,HOU,4,JAX,15,12,151.0,1,0.3846154,32.0,26.0,Favorable
N.Collins,WR,HOU,5,BUF,2,2,78.0,1,0.057142857,22.0,16.0,Favorable
N.Collins,WR,HOU,11,DAL,7,4,54.0,0,0.21212122,23.0,7.0,Favorable
N.Collins,WR,HOU,12,TEN,9,5,92.0,1,0.29032257,1.0,1.0,Difficult
N.Collins,WR,HOU,13,JAX,11,8,119.0,0,0.33333334,32.0,26.0,Favorable
N.Collins,WR,HOU,15,MIA,6,4,17.0,2,0.24,9.0,19.0,Difficult
N.Collins,WR,HOU,16,KC,10,7,60.0,0,0.27027026,17.0,17.0,Favorable
N.Collins,WR,HOU,17,BAL,6,3,59.0,0,0.19354838,28.0,29.0,Favorable
N.Collins,WR,HOU,18,TEN,5,5,38.0,1,0.17857143,1.0,1.0,Difficult
N.Collins,WR,HOU,19,LAC,8,7,122.0,1,0.25,8.0,21.0,Difficult
N.Collins,WR,HOU,20,KC,8,5,81.0,0,0.2857143,17.0,17.0,Favorable
J.Waddle,WR,MIA,1,JAX,5,5,109.0,0,0.1388889,32.0,26.0,Favorable
J.Waddle,WR,MIA,2,BUF,4,4,41.0,0,0.10810811,22.0,16.0,Favorable
J.Waddle,WR,MIA,3,SEA,5,4,26.0,0,0.16129032,14.0,20.0,Difficult
J.Waddle,WR,MIA,4,TEN,6,4,36.0,0,0.2857143,1.0,1.0,Difficult
J.Waddle,WR,MIA,5,NE,8,4,46.0,0,0.2580645,7.0,11.0,Difficult
J.Waddle,WR,MIA,7,IND,2,1,11.0,0,0.09090909,26.0,14.0,Favorable
J.Waddle,WR,MIA,8,ARI,6,4,45.0,0,0.15789473,11.0,9.0,Difficult
J.Waddle,WR,MIA,9,BUF,2,2,-4.0,1,0.074074075,22.0,16.0,Favorable
J.Waddle,WR,MIA,10,LA,6,3,57.0,0,0.21428572,16.0,12.0,Difficult
J.Waddle,WR,MIA,11,LV,3,2,37.0,0,0.08571429,18.0,18.0,Favorable
J.Waddle,WR,MIA,12,NE,9,8,144.0,1,0.225,7.0,11.0,Difficult
J.Waddle,WR,MIA,13,GB,4,4,53.0,0,0.08695652,10.0,13.0,Difficult
J.Waddle,WR,MIA,14,NYJ,12,9,99.0,0,0.26666668,4.0,6.0,Difficult
J.Waddle,WR,MIA,15,HOU,2,0,0.0,0,0.051282052,6.0,15.0,Difficult
J.Waddle,WR,MIA,18,NYJ,9,4,44.0,0,0.24324325,4.0,6.0,Difficult
D.Eskridge,WR,MIA,3,SEA,1,1,30.0,0,0.032258064,14.0,20.0,Difficult
D.Eskridge,WR,MIA,8,ARI,1,1,6.0,0,0.02631579,11.0,9.0,Difficult
D.Eskridge,WR,MIA,17,CLE,1,1,8.0,0,0.041666668,13.0,4.0,Difficult
D.Brown,WR,WAS,2,NYG,4,2,17.0,0,0.13793103,12.0,5.0,Difficult
D.Brown,WR,WAS,3,CIN,2,2,16.0,0,0.08695652,20.0,22.0,Favorable
D.Brown,WR,WAS,4,ARI,1,1,4.0,0,0.033333335,11.0,9.0,Difficult
D.Brown,WR,WAS,5,CLE,2,2,57.0,1,0.074074075,13.0,4.0,Difficult
D.Brown,WR,WAS,6,BAL,1,1,11.0,0,0.030303031,28.0,29.0,Favorable
D.Brown,WR,WAS,7,CAR,3,1,23.0,0,0.12,21.0,9.0,Favorable
D.Brown,WR,WAS,8,CHI,1,1,6.0,0,0.029411765,15.0,3.0,Difficult
D.Brown,WR,WAS,9,NYG,1,1,24.0,0,0.05263158,12.0,5.0,Difficult
D.Brown,WR,WAS,10,PIT,3,2,-13.0,0,0.09375,24.0,23.0,Favorable
D.Brown,WR,WAS,11,PHI,2,1,4.0,0,0.0625,3.0,25.0,Difficult
D.Brown,WR,WAS,12,DAL,2,2,22.0,0,0.05882353,23.0,7.0,Favorable
D.Brown,WR,WAS,13,TEN,5,4,35.0,0,0.16666667,1.0,1.0,Difficult
D.Brown,WR,WAS,15,NO,4,3,30.0,0,0.12903225,27.0,27.0,Favorable
D.Brown,WR,WAS,16,PHI,5,4,56.0,0,0.1388889,3.0,25.0,Difficult
D.Brown,WR,WAS,18,DAL,4,3,16.0,0,0.13333334,23.0,7.0,Favorable
D.Brown,WR,WAS,19,TB,5,5,89.0,1,0.15625,31.0,31.0,Favorable
D.Brown,WR,WAS,20,DET,8,6,98.0,0,0.27586207,30.0,30.0,Favorable
D.Brown,WR,WAS,21,PHI,5,3,42.0,0,0.10638298,3.0,25.0,Difficult
T.Wallace,WR,BAL,5,CIN,2,2,31.0,0,0.048780486,20.0,22.0,Favorable
T.Wallace,WR,BAL,10,CIN,3,3,115.0,1,0.09375,20.0,22.0,Favorable
T.Wallace,WR,BAL,11,PIT,1,1,8.0,0,0.032258064,24.0,23.0,Favorable
T.Wallace,WR,BAL,12,LAC,1,1,15.0,0,0.04761905,8.0,21.0,Difficult
T.Wallace,WR,BAL,13,PHI,2,2,14.0,0,0.057142857,3.0,25.0,Difficult
T.Wallace,WR,BAL,15,NYG,1,1,8.0,0,0.041666668,12.0,5.0,Difficult
T.Wallace,WR,BAL,17,HOU,1,1,2.0,0,0.0625,6.0,15.0,Difficult
T.Wallace,WR,BAL,18,CLE,1,0,0.0,0,0.033333335,13.0,4.0,Difficult
T.Wallace,WR,BAL,19,PIT,2,1,21.0,0,0.10526316,24.0,23.0,Favorable
T.Wallace,WR,BAL,20,BUF,1,1,27.0,0,0.04,22.0,16.0,Favorable
S.Fehoko,WR,LAC,3,PIT,3,1,17.0,0,0.15789473,24.0,23.0,Favorable
S.Fehoko,WR,LAC,6,DEN,4,2,44.0,0,0.12903225,25.0,28.0,Favorable
S.Fehoko,WR,LAC,7,ARI,6,3,45.0,0,0.16216215,11.0,9.0,Difficult
S.Fehoko,WR,LAC,8,NO,2,0,0.0,0,0.06666667,27.0,27.0,Favorable
S.Fehoko,WR,LAC,9,CLE,1,0,0.0,0,0.03846154,13.0,4.0,Difficult
A.Trammell,WR,JAX,9,PHI,3,2,40.0,0,0.1,3.0,25.0,Difficult
T.Atwell,WR,LAR,2,ARI,4,3,48.0,0,0.14814815,11.0,9.0,Difficult
T.Atwell,WR,LAR,3,SF,5,4,93.0,0,0.2173913,2.0,8.0,Difficult
T.Atwell,WR,LAR,4,CHI,6,4,82.0,0,0.20689656,15.0,3.0,Difficult
T.Atwell,WR,LAR,5,GB,10,6,58.0,0,0.22222222,10.0,13.0,Difficult
T.Atwell,WR,LAR,7,LV,9,6,51.0,0,0.4090909,18.0,18.0,Favorable
T.Atwell,WR,LAR,8,MIN,2,1,18.0,0,0.05882353,29.0,32.0,Favorable
T.Atwell,WR,LAR,9,SEA,3,1,16.0,0,0.071428575,14.0,20.0,Difficult
T.Atwell,WR,LAR,10,MIA,1,1,6.0,0,0.022727273,9.0,19.0,Difficult
T.Atwell,WR,LAR,11,NE,2,1,21.0,0,0.074074075,7.0,11.0,Difficult
T.Atwell,WR,LAR,12,PHI,3,3,30.0,0,0.0882353,3.0,25.0,Difficult
T.Atwell,WR,LAR,13,NO,2,2,39.0,0,0.08695652,27.0,27.0,Favorable
T.Atwell,WR,LAR,14,BUF,3,3,45.0,0,0.1,22.0,16.0,Favorable
T.Atwell,WR,LAR,15,SF,2,1,6.0,0,0.07692308,2.0,8.0,Difficult
T.Atwell,WR,LAR,16,NYJ,2,1,12.0,0,0.10526316,4.0,6.0,Difficult
T.Atwell,WR,LAR,18,SEA,8,5,37.0,0,0.2,14.0,20.0,Difficult
T.Atwell,WR,LAR,20,PHI,1,1,18.0,0,0.022727273,3.0,25.0,Difficult
B.Skowronek,WR,PIT,11,BAL,1,1,4.0,0,0.03125,28.0,29.0,Favorable
B.Skowronek,WR,PIT,13,CIN,1,1,23.0,0,0.027777778,20.0,22.0,Favorable
B.Skowronek,WR,PIT,15,PHI,1,1,17.0,0,0.04761905,3.0,25.0,Difficult
B.Skowronek,WR,PIT,16,BAL,2,2,25.0,0,0.07692308,28.0,29.0,Favorable
J.Darden,WR,CLE,6,PHI,1,1,6.0,0,0.04347826,3.0,25.0,Difficult
J.Chase,WR,CIN,1,NE,6,6,62.0,0,0.20689656,7.0,11.0,Difficult
J.Chase,WR,CIN,2,KC,5,4,35.0,0,0.14705883,17.0,17.0,Favorable
J.Chase,WR,CIN,3,WAS,7,6,118.0,2,0.18421052,5.0,2.0,Difficult
J.Chase,WR,CIN,4,CAR,6,3,85.0,1,0.2,21.0,9.0,Favorable
J.Chase,WR,CIN,5,BAL,12,10,193.0,2,0.30769232,28.0,29.0,Favorable
J.Chase,WR,CIN,6,NYG,6,5,72.0,0,0.26086956,12.0,5.0,Difficult
J.Chase,WR,CIN,7,CLE,6,5,55.0,1,0.25,13.0,4.0,Difficult
J.Chase,WR,CIN,8,PHI,11,9,54.0,1,0.30555555,3.0,25.0,Difficult
J.Chase,WR,CIN,9,LV,11,7,43.0,0,0.2972973,18.0,18.0,Favorable
J.Chase,WR,CIN,10,BAL,17,11,264.0,3,0.3148148,28.0,29.0,Favorable
J.Chase,WR,CIN,11,LAC,13,7,75.0,2,0.2826087,8.0,21.0,Difficult
J.Chase,WR,CIN,13,PIT,9,6,86.0,1,0.24324325,24.0,23.0,Favorable
J.Chase,WR,CIN,14,DAL,18,14,177.0,2,0.41860464,23.0,7.0,Favorable
J.Chase,WR,CIN,15,TEN,11,9,94.0,0,0.31428573,1.0,1.0,Difficult
J.Chase,WR,CIN,16,CLE,8,6,97.0,1,0.2857143,13.0,4.0,Difficult
J.Chase,WR,CIN,17,DEN,15,9,102.0,0,0.30612245,25.0,28.0,Favorable
J.Chase,WR,CIN,18,PIT,14,10,96.0,1,0.3043478,24.0,23.0,Favorable
D.Smith,WR,PHI,1,GB,8,7,84.0,0,0.27586207,10.0,13.0,Difficult
D.Smith,WR,PHI,2,ATL,10,7,76.0,1,0.3448276,19.0,24.0,Favorable
D.Smith,WR,PHI,3,NO,10,7,79.0,0,0.2777778,27.0,27.0,Favorable
D.Smith,WR,PHI,6,CLE,4,3,64.0,1,0.16666667,13.0,4.0,Difficult
D.Smith,WR,PHI,7,NYG,2,1,-2.0,0,0.14285715,12.0,5.0,Difficult
D.Smith,WR,PHI,8,CIN,7,6,85.0,1,0.36842105,20.0,22.0,Favorable
D.Smith,WR,PHI,9,JAX,6,4,87.0,1,0.26086956,32.0,26.0,Favorable
